__run_id,__done,run_number,optimization,loop_type,execution_time,cpu_usage,memory_usage,energy_usage
run_290_repetition_0,DONE,r10,yes,loop7_opt_unrolling,25.312417,99.996,2.346,75.18
run_211_repetition_0,DONE,r8,yes,loop1_opt_cacheblocking,18.66972,99.989,2.006,53.709
run_155_repetition_0,DONE,r6,yes,loop2_opt_unrolling,27.028652,99.973,2.754,78.407
run_489_repetition_0,DONE,r17,yes,loop4_opt_batching,20.10681,114.263,1.184,60.519
run_345_repetition_0,DONE,r12,yes,loop6_opt_batching,60.018659,99.993,14.597,181.02
run_591_repetition_0,DONE,r20,yes,loop8_opt_batching,30.650908,110.345,1.9,92.404
run_62_repetition_0,DONE,r3,yes,loop1_opt_unrolling,31.548374,99.977,3.217,94.729
run_549_repetition_0,DONE,r19,yes,loop4_opt_batching,20.127214,114.526,1.184,60.432
run_51_repetition_0,DONE,r2,yes,loop8_opt_batching,30.220946,110.138,1.9,92.567
run_491_repetition_0,DONE,r17,yes,loop4_opt_unrolling,20.79556,113.7,1.185,60.304
run_174_repetition_0,DONE,r6,yes,loop9_opt_batching,17.165195,116.438,1.756,50.925
run_402_repetition_0,DONE,r14,yes,loop5_opt_batching,11.012123,100.0,1.17,16.773
run_443_repetition_0,DONE,r15,yes,loop8_opt_unrolling,21.937241,113.238,1.9,63.674
run_61_repetition_0,DONE,r3,yes,loop1_opt_cacheblocking,18.902292,99.828,2.067,53.623
run_320_repetition_0,DONE,r11,yes,loop7_opt_unrolling,25.067001,99.967,2.371,72.387
run_441_repetition_0,DONE,r15,yes,loop8_opt_batching,30.903127,109.833,1.9,91.89
run_122_repetition_0,DONE,r5,yes,loop1_opt_unrolling,31.659341,99.933,3.193,94.538
run_160_repetition_0,DONE,r6,yes,loop4_opt_cacheblocking,18.833147,115.0,1.183,54.215
run_428_repetition_0,DONE,r15,yes,loop3_opt_unrolling,51.342689,99.863,4.198,158.117
run_249_repetition_0,DONE,r9,yes,loop4_opt_batching,20.300934,114.105,1.184,60.563
run_121_repetition_0,DONE,r5,yes,loop1_opt_cacheblocking,18.872043,99.972,2.067,53.002
run_462_repetition_0,DONE,r16,yes,loop5_opt_batching,10.786095,99.93,1.21,28.277
run_297_repetition_0,DONE,r10,yes,loop10_opt_batching,23.977018,112.0,0.3,70.141
run_592_repetition_0,DONE,r20,yes,loop8_opt_cacheblocking,25.95457,111.68,1.9,76.443
run_196_repetition_0,DONE,r7,yes,loop6_opt_cacheblocking,26.918255,99.968,10.336,78.53
run_138_repetition_0,DONE,r5,yes,loop7_opt_batching,25.41572,99.917,2.338,75.171
run_26_repetition_0,DONE,r1,yes,loop9_opt_unrolling,17.284567,116.125,1.756,50.837
run_170_repetition_0,DONE,r6,yes,loop7_opt_unrolling,25.295717,99.983,2.35,75.478
run_543_repetition_0,DONE,r19,yes,loop2_opt_batching,26.695891,99.856,2.712,79.123
run_474_repetition_0,DONE,r16,yes,loop9_opt_batching,16.823815,116.0,1.819,47.898
run_78_repetition_0,DONE,r3,yes,loop7_opt_batching,25.137729,99.996,2.363,75.404
run_226_repetition_0,DONE,r8,yes,loop6_opt_cacheblocking,26.689874,99.944,10.328,78.123
run_147_repetition_0,DONE,r5,yes,loop10_opt_batching,24.28085,112.043,0.3,73.423
run_235_repetition_0,DONE,r8,yes,loop9_opt_cacheblocking,17.084619,116.125,1.819,50.854
run_32_repetition_0,DONE,r2,yes,loop1_opt_unrolling,31.509496,100.017,3.217,94.555
run_102_repetition_0,DONE,r4,yes,loop5_opt_batching,10.748843,99.91,1.21,28.246
run_341_repetition_0,DONE,r12,yes,loop4_opt_unrolling,20.564644,113.65,1.185,60.625
run_562_repetition_0,DONE,r19,yes,loop8_opt_cacheblocking,25.60513,112.042,1.9,75.899
run_260_repetition_0,DONE,r9,yes,loop7_opt_unrolling,25.388027,99.879,2.338,75.533
run_324_repetition_0,DONE,r11,yes,loop9_opt_batching,16.578153,116.25,1.819,47.556
run_369_repetition_0,DONE,r13,yes,loop4_opt_batching,20.117127,114.0,1.184,60.583
run_37_repetition_0,DONE,r2,yes,loop3_opt_cacheblocking,52.851347,99.892,4.292,158.44
run_317_repetition_0,DONE,r11,yes,loop6_opt_unrolling,95.257608,99.949,14.871,298.196
run_424_repetition_0,DONE,r15,yes,loop2_opt_cacheblocking,27.45375,99.888,2.715,82.113
run_395_repetition_0,DONE,r14,yes,loop2_opt_unrolling,26.691617,99.924,2.712,78.202
